x y z m s
0.92 1 0.03 22 30
0.92 1 0.03 22 30
0.92 1 0.04 22 30
0.92 1 0.04 22 30
0.92 1 0.04 22 30
0.92 1 0.04 22 31
0.93 1 0.04 22 31
0.93 1 0.04 22 31
0.93 1 0.04 22 31
0.93 1 0.04 22 31
0.93 1 0.04 22 31
0.93 1 0.04 22 31
0.93 1 0.04 22 31
0.93 1 0.04 22 31
0.93 1 0.04 22 31
0.94 1 0.05 22 31
0.94 1 0.05 22 31
0.94 1 0.05 22 31
0.94 1 0.05 22 31
0.94 1 0.05 22 31
0.94 1 0.05 22 31
0.95 1 0.05 22 31
0.95 1 0.05 22 31
0.95 1 0.05 22 31
0.95 1 0.05 22 32
0.95 1 0.05 22 32
0.95 1 0.05 22 32
0.95 1 0.05 22 32
0.95 1 0.05 22 32
0.95 1 0.05 22 32
0.95 1 0.05 22 32
0.96 1 0.05 22 32
0.96 1 0.05 22 32
0.96 1 0.05 22 32
0.96 1 0.05 22 32
0.96 1 0.05 22 32
0.96 1 0.05 22 32
0.96 1 0.05 22 32
0.96 1 0.05 22 32
0.96 1 0.05 22 32
0.97 1 0.05 22 32
0.97 1 0.05 22 32
0.97 1 0.05 22 32
0.97 1 0.05 22 33
0.97 1 0.05 22 33
0.97 1 0.05 22 33
0.97 1 0.05 22 33
0.98 1 0.05 22 33
0.98 1 0.05 22 33
0.98 1 0.05 22 33
0.98 1 0.05 22 33
0.98 1 0.05 22 33
0.98 1 0.05 22 33
0.98 1 0.05 22 33
0.98 1 0.05 22 33
0.98 0.99 0.05 22 33
0.98 0.99 0.05 22 33
0.98 0.99 0.05 22 33
0.98 0.99 0.05 22 33
0.99 0.99 0.05 22 33
0.99 0.99 0.05 22 33
0.99 0.99 0.05 22 33
0.99 0.99 0.05 22 34
0.99 0.99 0.05 22 34
0.99 0.99 0.05 22 34
0.99 0.99 0.05 22 34
0.99 0.99 0.05 22 34
0.99 0.99 0.05 22 34
0.99 0.99 0.05 22 34
0.99 0.98 0.06 22 34
0.99 0.98 0.06 22 34
0.99 0.98 0.05 22 34
1 0.98 0.05 22 34
1 0.98 0.05 22 34
1 0.98 0.05 22 34
1 0.98 0.05 22 34
1 0.98 0.05 22 34
1 0.98 0.05 22 34
1 0.98 0.05 22 34
1 0.97 0.05 22 34
1 0.97 0.05 22 34
1 0.97 0.05 22 35
1 0.97 0.05 22 35
1 0.97 0.05 22 35
1 0.97 0.05 22 35
1 0.97 0.05 22 35
1 0.97 0.05 22 35
1 0.97 0.05 22 35
1 0.97 0.05 22 35
1 0.96 0.05 22 35
1 0.96 0.05 22 35
1 0.96 0.05 22 35
1 0.96 0.05 22 35
1 0.96 0.05 22 35
1 0.96 0.05 22 35
1 0.96 0.05 22 35
1 0.96 0.05 22 35
1 0.96 0.05 22 35
1 0.96 0.05 22 35
1 0.96 0.05 22 35
1 0.95 0.04 22 36
1 0.95 0.04 22 36
1 0.95 0.04 22 36
1 0.95 0.04 22 36
1 0.95 0.04 22 36
1 0.95 0.04 22 36
1 0.95 0.04 22 36
1 0.95 0.04 22 36
1 0.95 0.04 22 36
1 0.95 0.04 22 36
1 0.95 0.04 22 36
1 0.95 0.04 22 36
1 0.95 0.04 22 36
1 0.95 0.04 22 36
1 0.95 0.04 22 36
1 0.95 0.04 22 36
1 0.95 0.04 22 36
0.99 0.94 0.04 22 36
0.99 0.94 0.04 22 36
0.99 0.94 0.04 22 37
0.99 0.94 0.04 22 37
0.99 0.94 0.04 22 37
0.99 0.94 0.04 22 37
0.99 0.94 0.03 22 37
0.99 0.94 0.03 22 37
0.99 0.94 0.03 22 37
0.99 0.94 0.03 22 37
0.99 0.94 0.03 22 37
0.99 0.94 0.03 22 37
0.99 0.94 0.03 22 37
0.99 0.94 0.03 22 37
0.99 0.94 0.03 22 37
0.99 0.93 0.03 22 37
0.99 0.93 0.03 22 37
0.99 0.93 0.03 22 37
0.99 0.93 0.03 22 37
0.99 0.93 0.03 22 37
0.99 0.93 0.03 22 37
0.99 0.93 0.03 22 38
0.99 0.93 0.03 22 38
0.99 0.93 0.03 22 38
0.99 0.93 0.03 22 38
0.99 0.93 0.03 22 38
0.99 0.93 0.03 22 38
0.99 0.92 0.03 22 38
0.99 0.92 0.03 22 38
0.99 0.92 0.03 22 38
0.99 0.92 0.03 22 38
0.99 0.92 0.03 22 38
0.99 0.92 0.03 22 38
0.99 0.92 0.03 22 38
0.99 0.92 0.03 22 38
0.99 0.92 0.03 22 38
0.99 0.92 0.03 22 38
0.99 0.92 0.03 22 38
0.99 0.92 0.03 22 38
0.99 0.92 0.03 22 38
0.99 0.93 0.03 22 39
0.98 0.93 0.03 22 39
0.98 0.92 0.04 22 39
0.98 0.92 0.04 22 39
0.98 0.92 0.04 22 39
0.98 0.92 0.04 22 39
0.98 0.92 0.04 22 39
0.98 0.92 0.04 22 39
0.98 0.92 0.04 22 39
0.98 0.92 0.04 22 39
0.98 0.92 0.04 22 39
0.98 0.92 0.04 22 39
0.98 0.92 0.04 22 39
0.98 0.92 0.04 22 39
0.98 0.92 0.04 22 39
0.98 0.92 0.03 22 39
0.98 0.92 0.03 22 39
0.98 0.92 0.03 22 39
0.98 0.92 0.03 22 39
0.98 0.92 0.03 22 40
0.98 0.92 0.03 22 40
0.98 0.92 0.03 22 40
0.98 0.92 0.04 22 40
0.98 0.93 0.04 22 40
0.98 0.93 0.04 22 40
0.98 0.93 0.04 22 40
0.97 0.93 0.04 22 40
0.97 0.93 0.04 22 40
0.97 0.93 0.04 22 40
0.97 0.93 0.04 22 40
0.97 0.93 0.04 22 40
0.97 0.93 0.04 22 40
0.97 0.93 0.04 22 40
0.97 0.93 0.04 22 40
0.97 0.93 0.04 22 40
0.97 0.93 0.04 22 40
0.98 0.92 0.04 22 40
0.98 0.92 0.04 22 40
0.98 0.92 0.04 22 41
0.98 0.92 0.04 22 41
0.98 0.92 0.04 22 41
0.98 0.92 0.04 22 41
0.98 0.92 0.04 22 41
0.98 0.92 0.04 22 41
0.98 0.92 0.04 22 41
0.98 0.92 0.04 22 41
0.98 0.92 0.04 22 41
0.98 0.92 0.04 22 41
0.98 0.92 0.04 22 41
0.98 0.92 0.04 22 41
0.98 0.92 0.04 22 41
0.98 0.92 0.04 22 41
0.98 0.92 0.04 22 41
0.98 0.92 0.04 22 41
0.98 0.92 0.04 22 41
0.98 0.92 0.04 22 41
0.98 0.92 0.04 22 42
0.98 0.92 0.04 22 42
0.98 0.92 0.04 22 42
0.98 0.92 0.04 22 42
0.98 0.92 0.04 22 42
0.98 0.92 0.04 22 42
0.98 0.92 0.04 22 42
0.98 0.92 0.04 22 42
0.98 0.92 0.04 22 42
0.98 0.92 0.04 22 42
0.98 0.92 0.04 22 42
0.98 0.92 0.04 22 42
0.99 0.92 0.04 22 42
0.99 0.92 0.04 22 42
0.99 0.92 0.04 22 42
0.99 0.92 0.03 22 42
0.99 0.92 0.03 22 42
0.99 0.92 0.03 22 42
0.99 0.91 0.04 22 42
0.99 0.91 0.04 22 43
0.99 0.91 0.04 22 43
0.99 0.91 0.04 22 43
0.99 0.91 0.04 22 43
0.99 0.91 0.04 22 43
0.99 0.91 0.04 22 43
0.99 0.91 0.04 22 43
0.99 0.91 0.03 22 43
0.99 0.91 0.03 22 43
0.99 0.91 0.03 22 43
0.99 0.91 0.03 22 43
0.99 0.91 0.03 22 43
0.99 0.91 0.03 22 43
0.99 0.91 0.03 22 43
1 0.91 0.03 22 43
1 0.91 0.04 22 43
1 0.91 0.04 22 43
1 0.91 0.04 22 43
1 0.91 0.04 22 43
1 0.91 0.04 22 44
1 0.91 0.04 22 44
1 0.9 0.04 22 44
1 0.9 0.04 22 44
1 0.9 0.03 22 44
1 0.9 0.03 22 44
1 0.9 0.03 22 44
1 0.9 0.03 22 44
1 0.9 0.03 22 44
1 0.9 0.03 22 44
1 0.9 0.03 22 44
1 0.9 0.03 22 44
1.01 0.9 0.03 22 44
1.01 0.9 0.03 22 44
1.01 0.9 0.03 22 44
1.01 0.9 0.03 22 44
1.01 0.9 0.03 22 44
1.01 0.9 0.03 22 44
1.01 0.9 0.03 22 44
1.01 0.9 0.03 22 45
1.01 0.9 0.03 22 45
1.01 0.9 0.02 22 45
1.01 0.9 0.02 22 45
1.01 0.9 0.03 22 45
1.01 0.9 0.03 22 45
1.01 0.9 0.03 22 45
1.01 0.9 0.03 22 45
1.01 0.9 0.03 22 45
1.01 0.9 0.03 22 45
1.01 0.9 0.03 22 45
1.01 0.9 0.03 22 45
1.01 0.9 0.03 22 45
1.01 0.9 0.03 22 45
1.01 0.9 0.03 22 45
1.01 0.9 0.03 22 45
1.01 0.9 0.03 22 45
1.01 0.9 0.03 22 45
1.01 0.9 0.03 22 45
1.01 0.9 0.03 22 46
1.01 0.9 0.03 22 46
1.01 0.9 0.03 22 46
1.01 0.9 0.03 22 46
1.01 0.9 0.03 22 46
1.01 0.9 0.03 22 46
1.01 0.9 0.03 22 46
1.01 0.9 0.03 22 46
1.01 0.9 0.03 22 46
1.01 0.9 0.03 22 46
1.01 0.9 0.03 22 46
1.01 0.9 0.03 22 46
1.01 0.9 0.03 22 46
1.01 0.9 0.03 22 46
1.01 0.9 0.02 22 46
1.01 0.9 0.02 22 46
1.01 0.9 0.02 22 46
1.01 0.9 0.02 22 46
1.01 0.9 0.02 22 47
1.01 0.9 0.02 22 47
1.01 0.9 0.02 22 47
1.01 0.9 0.02 22 47
1.01 0.9 0.03 22 47
1.01 0.9 0.03 22 47
1.01 0.9 0.02 22 47
1.01 0.9 0.02 22 47
1.01 0.9 0.02 22 47
1.01 0.9 0.02 22 47
1.01 0.9 0.02 22 47
1.01 0.9 0.02 22 47
1.01 0.9 0.02 22 47
1.01 0.9 0.02 22 47
1.01 0.9 0.02 22 47
1.01 0.9 0.02 22 47
1.01 0.9 0.02 22 47
1.01 0.9 0.02 22 47
1.01 0.9 0.02 22 47
1.01 0.9 0.02 22 48
1.01 0.9 0.02 22 48
1.01 0.9 0.02 22 48
1.01 0.9 0.02 22 48
1.01 0.9 0.02 22 48
1.01 0.9 0.02 22 48
1.01 0.9 0.02 22 48
1.01 0.9 0.03 22 48
1.01 0.9 0.03 22 48
1.01 0.9 0.03 22 48
1.01 0.9 0.03 22 48
1.01 0.9 0.03 22 48
1.01 0.9 0.03 22 48
1.01 0.9 0.04 22 48
1.01 0.9 0.04 22 48
1.01 0.9 0.04 22 48
1.01 0.9 0.04 22 48
1.01 0.9 0.04 22 48
1.01 0.9 0.04 22 48
1.01 0.9 0.04 22 49
1.01 0.9 0.04 22 49
1.01 0.9 0.04 22 49
1.01 0.9 0.04 22 49
1.01 0.9 0.03 22 49
1.01 0.9 0.03 22 49
1.01 0.9 0.03 22 49
1.01 0.9 0.03 22 49
1.01 0.91 0.03 22 49
1.01 0.91 0.03 22 49
1.01 0.91 0.03 22 49
1.01 0.91 0.03 22 49
1.01 0.91 0.03 22 49
1.01 0.91 0.03 22 49
1.01 0.91 0.02 22 49
1.01 0.91 0.02 22 49
1.01 0.91 0.02 22 49
1.01 0.91 0.02 22 49
1.01 0.91 0.02 22 50
1.02 0.91 0.02 22 50
1.02 0.91 0.02 22 50
1.02 0.91 0.02 22 50
1.02 0.91 0.02 22 50
1.02 0.91 0.01 22 50
1.02 0.91 0.01 22 50
1.02 0.91 0.01 22 50
1.02 0.91 0.01 22 50
1.02 0.91 0.01 22 50
1.01 0.91 0.01 22 50
1.01 0.91 0.01 22 50
1.01 0.91 0.01 22 50
1.01 0.91 0.01 22 50
1.01 0.91 0.01 22 50
1.01 0.91 0.01 22 50
1.01 0.91 0.01 22 50
1.01 0.91 0.01 22 51
1.01 0.91 0.01 22 51
1.01 0.91 0.01 22 51
1.01 0.91 0.01 22 51
1.01 0.91 0.01 22 51
1.01 0.91 0 22 51
1.01 0.91 0 22 51
1.01 0.92 0 22 51
1.01 0.92 0 22 51
1.01 0.92 0 22 51
1.01 0.92 0 22 51
1.01 0.92 0 22 51
1.01 0.92 0 22 51
1.01 0.92 0 22 51
1.01 0.92 0 22 51
1 0.92 0 22 51
1 0.92 0 22 51
1 0.92 0 22 52
1 0.92 -0 22 52
1 0.93 -0 22 52
1 0.93 -0 22 52
1 0.93 -0 22 52
1 0.93 -0 22 52
1 0.93 -0 22 52
1 0.93 -0 22 52
1 0.93 -0 22 52
1 0.93 -0 22 52
1 0.93 -0 22 52
1 0.93 -0 22 52
1 0.93 -0 22 52
0.99 0.93 -0 22 52
0.99 0.93 -0 22 52
0.99 0.93 -0 22 52
0.99 0.93 -0 22 52
0.99 0.93 -0.01 22 52
0.99 0.94 -0.01 22 53
0.99 0.94 -0.01 22 53
0.99 0.94 -0.01 22 53
0.99 0.94 -0.01 22 53
0.99 0.94 -0.01 22 53
0.99 0.94 -0.01 22 53
0.99 0.94 -0.01 22 53
0.99 0.94 -0.01 22 53
0.99 0.94 -0.01 22 53
0.99 0.94 -0.01 22 53
0.99 0.95 -0.01 22 53
0.99 0.95 -0.01 22 53
0.99 0.95 -0.01 22 53
0.99 0.95 -0.01 22 53
0.99 0.95 -0.01 22 53
0.99 0.95 -0.01 22 53
0.98 0.95 -0.01 22 53
0.98 0.95 -0.01 22 53
0.98 0.95 -0.01 22 53
0.98 0.95 -0.01 22 54
0.98 0.96 -0.01 22 54
0.98 0.96 -0.01 22 54
0.98 0.96 -0 22 54
0.98 0.96 -0 22 54
0.98 0.96 -0 22 54
0.98 0.96 -0 22 54
0.98 0.96 -0 22 54
0.98 0.96 -0 22 54
0.98 0.96 -0 22 54
0.98 0.96 -0 22 54
0.98 0.96 -0 22 54
0.98 0.96 0 22 54
0.98 0.96 0 22 54
0.98 0.96 0 22 54
0.98 0.97 0 22 54
0.98 0.97 0 22 54
0.98 0.97 0 22 54
0.98 0.97 0 22 54
0.98 0.97 0 22 55
0.98 0.97 0 22 55
0.98 0.97 0 22 55
0.97 0.97 0 22 55
0.97 0.98 0 22 55
0.97 0.98 0 22 55
0.97 0.98 0 22 55
0.97 0.98 0 22 55
0.97 0.98 0 22 55
0.97 0.98 0 22 55
0.97 0.98 -0 22 55
0.97 0.98 -0 22 55
0.97 0.98 -0 22 55
0.97 0.98 -0 22 55
0.97 0.99 0 22 55
0.97 0.99 0 22 55
0.97 0.99 0 22 55
0.97 0.99 0 22 55
0.97 0.99 0 22 55
0.97 0.99 0 22 56
0.97 0.99 0 22 56
0.97 0.99 0 22 56
0.97 0.99 0 22 56
0.97 0.99 0 22 56
0.97 0.99 0 22 56
0.97 0.99 0 22 56
0.97 1 0 22 56
0.97 1 0 22 56
0.97 1 0 22 56
0.97 1 0 22 56
0.97 1 0 22 56
0.97 1 0 22 56
0.97 1 0 22 56
0.97 1 0 22 56
0.97 1 0 22 56
0.97 1 0 22 56
0.97 1 0 22 56
0.97 1 0 22 56
0.97 1.01 -0 22 57
0.97 1.01 -0 22 57
0.97 1.01 -0 22 57
0.97 1.01 -0 22 57
0.96 1.01 -0 22 57
0.96 1.01 -0 22 57
0.96 1.01 -0 22 57
0.96 1.01 -0 22 57
0.96 1.01 -0 22 57
0.96 1.01 -0 22 57
0.96 1.01 -0 22 57
0.96 1.01 -0 22 57
0.96 1.02 -0 22 57
0.96 1.02 0 22 57
0.96 1.02 0 22 57
0.96 1.02 0 22 57
0.96 1.02 0 22 57
0.95 1.02 0.01 22 57
0.95 1.02 0.01 22 57
0.95 1.02 0.01 22 58
0.95 1.02 0.01 22 58
0.95 1.02 0.01 22 58
0.95 1.02 0.01 22 58
0.95 1.02 0.01 22 58
0.95 1.02 0.01 22 58
0.95 1.02 0.01 22 58
0.95 1.02 0.01 22 58
0.95 1.02 0.01 22 58
0.95 1.02 0.01 22 58
0.94 1.02 0.01 22 58
0.94 1.02 0.01 22 58
0.94 1.02 0.01 22 58
0.94 1.02 0.02 22 58
0.94 1.02 0.02 22 58
0.94 1.02 0.02 22 58
0.94 1.02 0.02 22 58
0.94 1.02 0.02 22 58
0.94 1.02 0.02 22 58
0.94 1.02 0.02 22 59
0.94 1.02 0.01 22 59
0.94 1.02 0.01 22 59
0.94 1.02 0.01 22 59
0.94 1.02 0.01 22 59
0.94 1.02 0.01 22 59
0.94 1.02 0.01 22 59
0.94 1.03 0 22 59
0.93 1.02 0 22 59
0.93 1.02 0 22 59
0.93 1.03 -0 22 59
0.93 1.03 -0 22 59
0.93 1.03 -0 22 59
0.93 1.02 -0 22 59
0.93 1.03 -0 22 59
0.93 1.03 -0.01 22 59
0.93 1.03 -0.01 22 59
0.93 1.03 -0.01 23 0
0.93 1.03 -0.01 23 0
0.93 1.03 -0.01 23 0
0.93 1.03 -0.01 23 0
0.93 1.03 -0.01 23 0
0.93 1.03 -0.01 23 0
0.93 1.03 -0.01 23 0
0.92 1.03 -0.01 23 0
0.92 1.03 -0.01 23 0
0.92 1.03 -0.01 23 0
0.92 1.03 -0.01 23 0
0.92 1.03 -0.01 23 0
0.92 1.03 -0.01 23 0
0.92 1.03 -0.01 23 0
0.92 1.03 -0.01 23 0
0.92 1.03 -0.01 23 0
0.92 1.03 -0.01 23 0
0.92 1.03 -0.01 23 0
0.92 1.03 -0.01 23 0
0.92 1.03 -0.01 23 1
0.92 1.03 -0.01 23 1
0.92 1.03 -0.01 23 1
0.92 1.03 -0.01 23 1
0.92 1.03 -0.01 23 1
0.92 1.03 -0.01 23 1
0.92 1.03 -0.01 23 1
0.91 1.03 -0.01 23 1
0.91 1.03 -0.01 23 1
0.91 1.03 -0.01 23 1
0.91 1.03 -0.01 23 1
0.91 1.03 -0.01 23 1
0.91 1.03 -0.01 23 1
0.91 1.03 -0.01 23 1
0.91 1.03 -0.01 23 1
0.91 1.03 -0.01 23 1
0.91 1.03 -0.01 23 1
0.91 1.03 -0.01 23 1
0.91 1.03 -0.01 23 2
0.91 1.03 -0.01 23 2
0.91 1.03 -0.01 23 2
0.91 1.03 -0.01 23 2
0.91 1.02 -0.01 23 2
0.91 1.02 -0.01 23 2
0.91 1.02 -0.01 23 2
0.91 1.02 -0.01 23 2
0.91 1.02 -0.01 23 2
0.91 1.02 -0.01 23 2
0.91 1.02 -0 23 2
0.91 1.02 -0 23 2
0.91 1.02 -0 23 2
0.91 1.01 -0 23 2
0.91 1.01 0 23 2
0.91 1.01 0 23 2
0.92 1.01 0 23 2
0.92 1.01 0 23 2
0.92 1.01 0 23 2
0.92 1.01 0 23 3
0.92 1.01 0 23 3
0.92 1 0.01 23 3
0.91 1 0.01 23 3
0.91 1 0.01 23 3
0.91 1 0.01 23 3
0.91 1 0.01 23 3
0.91 1 0.01 23 3
0.91 1 0.01 23 3
0.91 1 0.01 23 3
0.91 1 0.01 23 3
0.91 0.99 0.02 23 3
0.91 0.99 0.02 23 3
0.91 0.99 0.02 23 3
0.91 0.99 0.02 23 3
0.91 0.99 0.02 23 3
0.91 0.99 0.02 23 3
0.91 0.99 0.03 23 3
0.91 0.99 0.03 23 3
0.91 0.99 0.03 23 4
0.91 0.99 0.03 23 4
0.91 0.99 0.03 23 4
0.91 0.99 0.03 23 4
0.91 0.99 0.04 23 4
0.91 0.99 0.04 23 4
0.91 0.98 0.04 23 4
0.91 0.98 0.04 23 4
0.91 0.98 0.04 23 4
0.91 0.98 0.04 23 4
0.91 0.98 0.04 23 4
0.91 0.98 0.04 23 4
0.91 0.98 0.04 23 4
0.91 0.98 0.05 23 4
0.91 0.98 0.05 23 4
0.91 0.98 0.05 23 4
0.91 0.98 0.05 23 4
0.9 0.98 0.05 23 4
0.9 0.98 0.05 23 4
0.9 0.98 0.06 23 4
0.9 0.98 0.06 23 5
0.9 0.98 0.06 23 5
0.9 0.98 0.06 23 5
0.9 0.98 0.06 23 5
0.9 0.98 0.06 23 5
0.9 0.98 0.06 23 5
0.9 0.98 0.06 23 5
0.9 0.98 0.07 23 5
0.9 0.97 0.07 23 5
0.9 0.97 0.07 23 5
0.9 0.97 0.07 23 5
0.9 0.97 0.07 23 5
0.9 0.97 0.07 23 5
0.9 0.98 0.07 23 5
0.9 0.97 0.07 23 5
0.9 0.97 0.07 23 5
0.9 0.97 0.07 23 5
0.9 0.97 0.07 23 5
0.9 0.97 0.07 23 5
0.9 0.97 0.07 23 6
0.9 0.97 0.07 23 6
0.9 0.97 0.07 23 6
0.9 0.97 0.07 23 6
0.9 0.97 0.07 23 6
0.9 0.97 0.07 23 6
0.9 0.97 0.07 23 6
0.9 0.97 0.07 23 6
0.9 0.97 0.07 23 6
0.9 0.97 0.07 23 6
0.9 0.97 0.07 23 6
0.91 0.97 0.07 23 6
0.91 0.97 0.07 23 6
0.91 0.97 0.07 23 6
0.9 0.97 0.07 23 6
0.9 0.97 0.07 23 6
0.9 0.97 0.07 23 6
0.9 0.97 0.07 23 6
0.9 0.97 0.07 23 7
0.9 0.97 0.07 23 7
0.9 0.97 0.07 23 7
0.91 0.97 0.07 23 7
0.91 0.97 0.07 23 7
0.91 0.97 0.07 23 7
0.91 0.97 0.07 23 7
0.91 0.97 0.07 23 7
0.91 0.97 0.07 23 7
0.91 0.97 0.07 23 7
0.91 0.97 0.07 23 7
0.91 0.97 0.07 23 7
0.91 0.97 0.07 23 7
0.91 0.97 0.07 23 7
0.91 0.97 0.07 23 7
0.91 0.97 0.07 23 7
0.91 0.97 0.07 23 7
0.92 0.97 0.07 23 7
0.92 0.97 0.07 23 7
0.92 0.97 0.06 23 8
0.92 0.97 0.06 23 8
0.92 0.98 0.06 23 8
0.92 0.98 0.06 23 8
0.92 0.98 0.06 23 8
0.92 0.98 0.06 23 8
0.92 0.98 0.06 23 8
0.92 0.98 0.06 23 8
0.92 0.98 0.06 23 8
0.93 0.98 0.06 23 8
0.93 0.98 0.06 23 8
0.93 0.98 0.06 23 8
0.93 0.98 0.06 23 8
0.93 0.98 0.06 23 8
0.93 0.98 0.06 23 8
0.93 0.98 0.06 23 8
0.93 0.98 0.06 23 8
0.93 0.98 0.06 23 8
0.93 0.98 0.06 23 8
0.94 0.98 0.05 23 9
0.94 0.98 0.05 23 9
0.94 0.98 0.05 23 9
0.94 0.98 0.05 23 9
0.94 0.98 0.05 23 9
0.94 0.98 0.05 23 9
0.94 0.98 0.05 23 9
0.94 0.98 0.05 23 9
0.94 0.98 0.05 23 9
0.94 0.98 0.05 23 9
0.94 0.98 0.05 23 9
0.94 0.98 0.05 23 9
0.94 0.98 0.05 23 9
0.94 0.98 0.05 23 9
0.94 0.99 0.05 23 9
0.95 0.99 0.04 23 9
0.95 0.99 0.04 23 9
0.95 0.99 0.04 23 9
0.95 0.99 0.04 23 9
0.95 0.99 0.04 23 10
0.95 0.99 0.04 23 10
0.95 0.99 0.04 23 10
0.95 0.99 0.04 23 10
0.95 0.99 0.04 23 10
0.95 0.99 0.04 23 10
0.95 0.99 0.04 23 10
0.95 0.99 0.04 23 10
0.95 0.99 0.04 23 10
0.95 0.99 0.04 23 10
0.95 0.99 0.04 23 10
0.95 0.99 0.04 23 10
0.95 0.99 0.03 23 10
0.95 0.99 0.03 23 10
0.95 0.99 0.03 23 10
0.95 0.99 0.03 23 10
0.95 0.99 0.03 23 10
0.95 0.99 0.03 23 10
0.95 0.99 0.03 23 10
0.95 0.99 0.03 23 11
0.95 0.99 0.03 23 11
0.95 0.99 0.03 23 11
0.95 0.99 0.03 23 11
0.95 0.99 0.03 23 11
0.95 0.99 0.03 23 11
0.95 0.99 0.03 23 11
0.95 0.99 0.03 23 11
0.95 0.99 0.03 23 11
0.95 0.99 0.03 23 11
0.95 0.99 0.03 23 11
0.95 0.99 0.03 23 11
0.95 0.99 0.03 23 11
0.95 0.99 0.03 23 11
0.95 0.99 0.03 23 11
0.95 0.99 0.03 23 11
0.95 0.99 0.03 23 11
0.95 0.99 0.03 23 11
0.95 0.99 0.02 23 12
0.95 0.99 0.02 23 12
0.95 0.99 0.02 23 12
0.95 0.99 0.02 23 12
0.95 0.99 0.02 23 12
0.95 0.99 0.02 23 12
0.95 0.99 0.02 23 12
0.95 0.99 0.02 23 12
0.95 0.99 0.02 23 12
0.95 1 0.02 23 12
0.95 1 0.02 23 12
0.95 1 0.02 23 12
0.95 1 0.02 23 12
0.95 1 0.02 23 12
0.95 1 0.02 23 12
0.95 1 0.02 23 12
0.95 1 0.02 23 12
0.95 1 0.02 23 12
0.95 1 0.02 23 12
0.95 1 0.02 23 13
0.95 1 0.02 23 13
0.95 1 0.02 23 13
0.95 1 0.02 23 13
0.95 1 0.02 23 13
0.95 1 0.02 23 13
0.95 1.01 0.02 23 13
0.95 1.01 0.02 23 13
0.95 1.01 0.02 23 13
0.95 1.01 0.02 23 13
0.95 1.01 0.02 23 13
0.95 1.01 0.02 23 13
0.95 1.01 0.02 23 13
0.95 1.01 0.02 23 13
0.95 1.01 0.02 23 13
0.95 1.01 0.02 23 13
0.95 1.01 0.02 23 13
0.95 1.01 0.02 23 13
0.95 1.01 0.02 23 13
0.95 1.01 0.02 23 14
0.95 1.01 0.02 23 14
0.95 1.01 0.02 23 14
0.95 1.01 0.02 23 14
0.95 1.01 0.01 23 14
0.95 1.02 0.01 23 14
0.95 1.02 0.01 23 14
0.95 1.02 0.01 23 14
0.95 1.02 0.01 23 14
0.95 1.02 0.01 23 14
0.95 1.02 0.01 23 14
0.95 1.02 0.01 23 14
0.95 1.02 0.01 23 14
0.95 1.02 0.01 23 14
0.95 1.02 0.01 23 14
0.95 1.02 0.01 23 14
0.95 1.02 0.01 23 14
0.95 1.02 0.01 23 14
0.95 1.02 0.01 23 14
0.95 1.02 0.01 23 15
0.95 1.02 0 23 15
0.94 1.02 0 23 15
0.94 1.02 0 23 15
0.94 1.02 0 23 15
0.94 1.02 0 23 15
0.94 1.02 0 23 15
0.94 1.02 0 23 15
0.94 1.02 0 23 15
0.94 1.02 0 23 15
0.94 1.02 -0 23 15
0.94 1.02 -0 23 15
0.94 1.02 -0 23 15
0.94 1.02 -0 23 15
0.94 1.02 -0 23 15
0.94 1.02 -0 23 15
0.94 1.02 -0 23 15
0.94 1.02 -0 23 15
0.94 1.02 -0 23 15
0.94 1.02 -0 23 16
0.94 1.02 -0 23 16
0.94 1.02 -0.01 23 16
0.94 1.02 -0.01 23 16
0.94 1.02 -0.01 23 16
0.94 1.02 -0.01 23 16
0.94 1.02 -0.01 23 16
0.94 1.02 -0.01 23 16
0.94 1.02 -0.01 23 16
0.94 1.02 -0.01 23 16
0.94 1.02 -0.01 23 16
0.94 1.02 -0.01 23 16
0.94 1.02 -0.01 23 16
0.94 1.02 -0.01 23 16
0.94 1.02 -0.01 23 16
0.94 1.02 -0.01 23 16
0.94 1.02 -0.01 23 16
0.94 1.02 -0.01 23 16
0.94 1.02 -0.01 23 17
0.94 1.01 -0.01 23 17
0.94 1.01 -0.01 23 17
0.94 1.01 -0.01 23 17
0.94 1.01 -0.01 23 17
0.94 1.01 -0.01 23 17
0.94 1.01 -0.01 23 17
0.94 1.01 -0.01 23 17
0.94 1.01 -0.01 23 17
0.94 1.01 -0.01 23 17
0.94 1.01 -0.01 23 17
0.94 1.01 -0.01 23 17
0.94 1.01 -0.01 23 17
0.94 1.01 -0.01 23 17
0.94 1.01 -0.01 23 17
0.94 1.01 -0.01 23 17
0.94 1.01 -0.01 23 17
0.94 1.01 -0.01 23 17
0.94 1.01 -0.01 23 18
0.94 1.01 -0.01 23 18
0.94 1.01 -0.01 23 18
0.94 1.01 -0.01 23 18
0.94 1.01 -0.01 23 18
0.94 1.01 -0.01 23 18
0.94 1.01 -0.01 23 18
0.94 1.01 -0.01 23 18
0.94 1.01 -0.01 23 18
0.94 1.01 -0.01 23 18
0.94 1.01 -0.01 23 18
0.94 1.01 -0.01 23 18
0.94 1.01 -0.01 23 18
0.94 1.01 -0.01 23 18
0.94 1.01 -0.01 23 18
0.95 1.01 -0.01 23 18
0.95 1.01 -0.01 23 18
